SampleID,DistrictID,CategoryID,TestResult,AdulterantFound,DateTested
SMP015137,1,16,Pass,None,2025-07-06
SMP015138,7,5,Pass,None,2025-07-06
SMP015139,7,1,Pass,None,2025-07-06
SMP015140,22,12,Pass,None,2025-07-06
SMP015141,19,1,Pass,None,2025-07-06
SMP015142,26,15,Pass,None,2025-07-06
SMP015143,19,1,Pass,None,2025-07-06
SMP015144,12,11,Pass,None,2025-07-06
SMP015145,19,6,Pass,None,2025-07-06
SMP015146,26,4,Pass,None,2025-07-06
SMP015147,19,15,Fail,Starch,2025-07-06
SMP015148,21,12,Pass,None,2025-07-06
SMP015149,25,5,Pass,None,2025-07-06
SMP015150,4,5,Fail,Detergent,2025-07-06
SMP015151,19,12,Pass,None,2025-07-07
SMP015152,23,14,Pass,None,2025-07-07
SMP015153,25,12,Pass,None,2025-07-07
SMP015154,6,11,Fail,Starch,2025-07-07
SMP015155,14,4,Pass,None,2025-07-07
SMP015156,19,14,Pass,None,2025-07-07
SMP015157,7,12,Pass,None,2025-07-07
SMP015158,17,8,Pass,None,2025-07-07
SMP015159,7,8,Pass,None,2025-07-07
SMP015160,9,9,Fail,Chalk Powder,2025-07-07
SMP015161,12,14,Pass,None,2025-07-07
SMP015162,16,12,Fail,Chalk Powder,2025-07-07
SMP015163,13,14,Pass,None,2025-07-07
SMP015164,14,8,Pass,None,2025-07-07
SMP015165,8,10,Pass,None,2025-07-07
SMP015166,5,14,Fail,Chalk Powder,2025-07-07
SMP015167,2,4,Fail,Chalk Powder,2025-07-07
SMP015168,5,7,Fail,Synthetic Color,2025-07-07
SMP015169,17,10,Pass,None,2025-07-07
SMP015170,22,15,Pass,None,2025-07-07
SMP015171,5,1,Fail,Formalin,2025-07-07
SMP015172,3,4,Fail,Starch,2025-07-07
SMP015173,21,4,Pass,None,2025-07-07
SMP015174,8,5,Pass,None,2025-07-07
SMP015175,25,5,Fail,Detergent,2025-07-07
SMP015176,19,10,Pass,None,2025-07-07
SMP015177,9,15,Fail,Starch,2025-07-07
SMP015178,8,11,Fail,Urea,2025-07-07
SMP015179,15,4,Pass,None,2025-07-08
SMP015180,3,15,Pass,None,2025-07-08
SMP015181,4,11,Pass,None,2025-07-08
SMP015182,5,4,Pass,None,2025-07-08
SMP015183,21,6,Pass,None,2025-07-08
SMP015184,15,13,Pass,None,2025-07-08
SMP015185,1,12,Pass,None,2025-07-08
SMP015186,19,9,Fail,Chalk Powder,2025-07-08
SMP015187,12,3,Pass,None,2025-07-08
SMP015188,15,13,Fail,Synthetic Color,2025-07-08
SMP015189,6,5,Fail,Chalk Powder,2025-07-08
SMP015190,16,13,Fail,Chalk Powder,2025-07-08
SMP015191,25,11,Fail,Urea,2025-07-08
SMP015192,2,4,Pass,None,2025-07-08
SMP015193,8,4,Pass,None,2025-07-08
SMP015194,7,2,Pass,None,2025-07-08
SMP015195,7,4,Pass,None,2025-07-08
SMP015196,10,3,Fail,Detergent,2025-07-08
SMP015197,22,10,Pass,None,2025-07-08
SMP015198,24,10,Fail,Starch,2025-07-08
SMP015199,5,10,Fail,Starch,2025-07-08
SMP015200,16,11,Pass,None,2025-07-08
SMP015201,18,14,Pass,None,2025-07-08
SMP015202,15,15,Pass,None,2025-07-08
SMP015203,12,4,Pass,None,2025-07-08
SMP015204,5,10,Pass,None,2025-07-08
SMP015205,14,2,Pass,None,2025-07-08
SMP015206,11,2,Pass,None,2025-07-09
SMP015207,22,11,Pass,None,2025-07-09
SMP015208,21,8,Pass,None,2025-07-09
SMP015209,4,12,Pass,None,2025-07-09
SMP015210,3,6,Fail,Urea,2025-07-09
SMP015211,24,2,Pass,None,2025-07-09
SMP015212,16,15,Fail,Formalin,2025-07-09
SMP015213,23,2,Pass,None,2025-07-09
SMP015214,2,3,Pass,None,2025-07-09
SMP015215,15,4,Pass,None,2025-07-09
SMP015216,16,16,Fail,Synthetic Color,2025-07-09
SMP015217,23,6,Fail,Starch,2025-07-09
SMP015218,3,8,Pass,None,2025-07-09
SMP015219,7,13,Pass,None,2025-07-09
SMP015220,11,11,Fail,Starch,2025-07-09
SMP015221,23,14,Pass,None,2025-07-09
SMP015222,25,8,Pass,None,2025-07-09
SMP015223,26,16,Pass,None,2025-07-09
SMP015224,25,13,Pass,None,2025-07-09
SMP015225,1,6,Fail,Detergent,2025-07-09
SMP015226,2,6,Pass,None,2025-07-09
SMP015227,5,15,Pass,None,2025-07-09
SMP015228,9,11,Pass,None,2025-07-09
SMP015229,23,10,Pass,None,2025-07-09
SMP015230,24,12,Pass,None,2025-07-09
SMP015231,5,9,Pass,None,2025-07-09
SMP015232,17,3,Pass,None,2025-07-09
SMP015233,24,5,Pass,None,2025-07-09
SMP015234,13,9,Pass,None,2025-07-10
SMP015235,3,1,Pass,None,2025-07-10
SMP015236,13,7,Pass,None,2025-07-10
SMP015237,9,12,Pass,None,2025-07-10
SMP015238,17,3,Pass,None,2025-07-10
SMP015239,12,1,Pass,None,2025-07-10
SMP015240,1,14,Pass,None,2025-07-10
SMP015241,26,10,Fail,Urea,2025-07-10
SMP015242,16,3,Pass,None,2025-07-10
SMP015243,13,13,Pass,None,2025-07-10
SMP015244,25,11,Pass,None,2025-07-10
SMP015245,5,5,Pass,None,2025-07-10
SMP015246,5,6,Pass,None,2025-07-10
SMP015247,22,3,Pass,None,2025-07-10
SMP015248,7,14,Pass,None,2025-07-10
SMP015249,22,8,Fail,Detergent,2025-07-10
SMP015250,7,9,Pass,None,2025-07-10
SMP015251,1,15,Pass,None,2025-07-10
SMP015252,15,1,Pass,None,2025-07-10
SMP015253,5,1,Fail,Synthetic Color,2025-07-10
SMP015254,21,3,Fail,Starch,2025-07-10
SMP015255,18,1,Fail,Urea,2025-07-10
SMP015256,24,11,Fail,Chalk Powder,2025-07-10
SMP015257,22,11,Pass,None,2025-07-10
SMP015258,5,4,Fail,Urea,2025-07-10
SMP015259,22,3,Pass,None,2025-07-10
SMP015260,18,3,Pass,None,2025-07-10
SMP015261,19,16,Fail,Urea,2025-07-11
SMP015262,23,11,Pass,None,2025-07-11
SMP015263,17,10,Pass,None,2025-07-11
SMP015264,13,5,Pass,None,2025-07-11
SMP015265,18,6,Fail,Synthetic Color,2025-07-11
SMP015266,8,2,Pass,None,2025-07-11
SMP015267,5,16,Pass,None,2025-07-11
SMP015268,17,12,Pass,None,2025-07-11
SMP015269,6,10,Pass,None,2025-07-11
SMP015270,3,10,Fail,Formalin,2025-07-11
SMP015271,1,8,Fail,Formalin,2025-07-11
SMP015272,17,4,Pass,None,2025-07-11
SMP015273,9,4,Fail,Formalin,2025-07-11
SMP015274,21,9,Pass,None,2025-07-11
SMP015275,9,1,Fail,Detergent,2025-07-11
SMP015276,14,1,Pass,None,2025-07-11
SMP015277,11,9,Pass,None,2025-07-11
SMP015278,18,15,Pass,None,2025-07-11
SMP015279,9,15,Pass,None,2025-07-11
SMP015280,25,1,Pass,None,2025-07-11
SMP015281,25,2,Pass,None,2025-07-11
SMP015282,23,10,Pass,None,2025-07-11
SMP015283,24,14,Fail,Detergent,2025-07-11
SMP015284,13,16,Pass,None,2025-07-11
SMP015285,16,14,Pass,None,2025-07-11
SMP015286,21,11,Pass,None,2025-07-11
SMP015287,19,3,Fail,Synthetic Color,2025-07-11
SMP015288,24,1,Pass,None,2025-07-12
SMP015289,19,1,Pass,None,2025-07-12
SMP015290,26,10,Fail,Urea,2025-07-12
SMP015291,9,1,Pass,None,2025-07-12
SMP015292,23,12,Fail,Formalin,2025-07-12
SMP015293,19,12,Pass,None,2025-07-12
SMP015294,19,2,Pass,None,2025-07-12
SMP015295,9,15,Pass,None,2025-07-12
SMP015296,22,8,Pass,None,2025-07-12
SMP015297,24,15,Pass,None,2025-07-12
SMP015298,6,15,Fail,Starch,2025-07-12
SMP015299,17,3,Pass,None,2025-07-12
SMP015300,10,6,Fail,Formalin,2025-07-12
SMP015301,26,2,Fail,Synthetic Color,2025-07-12
SMP015302,14,13,Fail,Formalin,2025-07-12
SMP015303,6,8,Pass,None,2025-07-12
SMP015304,10,15,Pass,None,2025-07-12
SMP015305,18,4,Fail,Starch,2025-07-12
SMP015306,2,11,Fail,Starch,2025-07-12
SMP015307,17,16,Fail,Starch,2025-07-12
SMP015308,24,11,Pass,None,2025-07-12
SMP015309,23,1,Fail,Synthetic Color,2025-07-12
SMP015310,2,10,Pass,None,2025-07-12
SMP015311,26,3,Pass,None,2025-07-12
SMP015312,19,1,Pass,None,2025-07-12
SMP015313,5,5,Pass,None,2025-07-12
SMP015314,1,4,Fail,Formalin,2025-07-12
SMP015315,5,13,Fail,Synthetic Color,2025-07-12
SMP015316,23,6,Pass,None,2025-07-13
SMP015317,1,12,Pass,None,2025-07-13
SMP015318,6,1,Pass,None,2025-07-13
SMP015319,21,1,Pass,None,2025-07-13
SMP015320,17,1,Pass,None,2025-07-13
SMP015321,22,4,Fail,Chalk Powder,2025-07-13
SMP015322,21,6,Pass,None,2025-07-13
SMP015323,2,10,Fail,Starch,2025-07-13
SMP015324,24,16,Pass,None,2025-07-13
SMP015325,6,5,Fail,Formalin,2025-07-13
SMP015326,16,1,Fail,Detergent,2025-07-13
SMP015327,18,3,Pass,None,2025-07-13
SMP015328,5,15,Fail,Synthetic Color,2025-07-13
SMP015329,25,12,Fail,Detergent,2025-07-13
SMP015330,14,13,Pass,None,2025-07-13
SMP015331,2,2,Pass,None,2025-07-13
SMP015332,25,2,Pass,None,2025-07-13
SMP015333,17,2,Pass,None,2025-07-13
SMP015334,19,14,Pass,None,2025-07-13
SMP015335,15,4,Fail,Chalk Powder,2025-07-13
SMP015336,23,11,Pass,None,2025-07-13
SMP015337,1,8,Pass,None,2025-07-13
SMP015338,7,9,Pass,None,2025-07-13
SMP015339,13,3,Fail,Detergent,2025-07-13
SMP015340,2,11,Fail,Urea,2025-07-13
SMP015341,19,1,Fail,Starch,2025-07-13
SMP015342,10,16,Pass,None,2025-07-13
SMP015343,7,1,Fail,Chalk Powder,2025-07-14
SMP015344,1,1,Pass,None,2025-07-14
SMP015345,19,5,Pass,None,2025-07-14
SMP015346,23,14,Pass,None,2025-07-14
SMP015347,10,4,Pass,None,2025-07-14
SMP015348,16,7,Pass,None,2025-07-14
SMP015349,6,1,Pass,None,2025-07-14
SMP015350,17,2,Pass,None,2025-07-14
SMP015351,1,10,Pass,None,2025-07-14
SMP015352,14,3,Pass,None,2025-07-14
SMP015353,18,11,Pass,None,2025-07-14
SMP015354,24,13,Pass,None,2025-07-14
SMP015355,10,14,Pass,None,2025-07-14
SMP015356,21,2,Pass,None,2025-07-14
SMP015357,17,7,Pass,None,2025-07-14
SMP015358,24,16,Fail,Detergent,2025-07-14
SMP015359,10,13,Pass,None,2025-07-14
SMP015360,9,2,Pass,None,2025-07-14
SMP015361,24,8,Fail,Synthetic Color,2025-07-14
SMP015362,2,15,Pass,None,2025-07-14
SMP015363,4,7,Pass,None,2025-07-14
SMP015364,3,14,Pass,None,2025-07-14
SMP015365,23,8,Pass,None,2025-07-14
SMP015366,1,2,Pass,None,2025-07-14
SMP015367,23,3,Fail,Starch,2025-07-14
SMP015368,13,1,Pass,None,2025-07-14
SMP015369,1,3,Fail,Chalk Powder,2025-07-14
SMP015370,11,15,Fail,Starch,2025-07-14
SMP015371,5,11,Fail,Chalk Powder,2025-07-15
SMP015372,17,12,Pass,None,2025-07-15
SMP015373,19,10,Pass,None,2025-07-15
SMP015374,14,6,Pass,None,2025-07-15
SMP015375,2,4,Pass,None,2025-07-15
SMP015376,18,15,Pass,None,2025-07-15
SMP015377,23,8,Pass,None,2025-07-15
SMP015378,19,8,Fail,Synthetic Color,2025-07-15
SMP015379,23,16,Fail,Formalin,2025-07-15
SMP015380,5,6,Fail,Synthetic Color,2025-07-15
SMP015381,24,14,Fail,Formalin,2025-07-15
SMP015382,9,14,Pass,None,2025-07-15
SMP015383,1,4,Pass,None,2025-07-15
SMP015384,23,2,Fail,Starch,2025-07-15
SMP015385,25,16,Pass,None,2025-07-15
SMP015386,18,6,Pass,None,2025-07-15
SMP015387,6,1,Pass,None,2025-07-15
SMP015388,7,8,Pass,None,2025-07-15
SMP015389,13,10,Pass,None,2025-07-15
SMP015390,24,13,Pass,None,2025-07-15
SMP015391,5,16,Pass,None,2025-07-15
SMP015392,23,15,Pass,None,2025-07-15
SMP015393,8,16,Pass,None,2025-07-15
SMP015394,22,1,Pass,None,2025-07-15
SMP015395,24,12,Pass,None,2025-07-15
SMP015396,12,4,Pass,None,2025-07-15
SMP015397,9,3,Pass,None,2025-07-15
SMP015398,22,13,Fail,Synthetic Color,2025-07-16
SMP015399,16,6,Pass,None,2025-07-16
SMP015400,19,15,Pass,None,2025-07-16
SMP015401,17,1,Pass,None,2025-07-16
SMP015402,5,13,Fail,Detergent,2025-07-16
SMP015403,23,2,Pass,None,2025-07-16
SMP015404,5,3,Pass,None,2025-07-16
SMP015405,24,7,Pass,None,2025-07-16
SMP015406,7,6,Pass,None,2025-07-16
SMP015407,20,8,Pass,None,2025-07-16
SMP015408,8,16,Pass,None,2025-07-16
SMP015409,8,11,Pass,None,2025-07-16
SMP015410,8,5,Pass,None,2025-07-16
SMP015411,21,3,Pass,None,2025-07-16
SMP015412,16,6,Fail,Synthetic Color,2025-07-16
SMP015413,23,7,Pass,None,2025-07-16
SMP015414,8,10,Fail,Detergent,2025-07-16
SMP015415,19,4,Pass,None,2025-07-16
SMP015416,21,13,Pass,None,2025-07-16
SMP015417,5,2,Pass,None,2025-07-16
SMP015418,11,9,Fail,Detergent,2025-07-16
SMP015419,14,10,Pass,None,2025-07-16
SMP015420,9,4,Fail,Starch,2025-07-16
SMP015421,9,14,Pass,None,2025-07-16
SMP015422,19,10,Pass,None,2025-07-16
SMP015423,6,11,Pass,None,2025-07-16
SMP015424,19,8,Pass,None,2025-07-16
SMP015425,25,15,Fail,Formalin,2025-07-17
SMP015426,16,11,Pass,None,2025-07-17
SMP015427,17,6,Pass,None,2025-07-17
SMP015428,2,4,Pass,None,2025-07-17
SMP015429,23,1,Pass,None,2025-07-17
SMP015430,8,3,Pass,None,2025-07-17
SMP015431,17,16,Fail,Formalin,2025-07-17
SMP015432,25,6,Pass,None,2025-07-17
SMP015433,17,15,Pass,None,2025-07-17
SMP015434,19,3,Fail,Detergent,2025-07-17
SMP015435,13,6,Pass,None,2025-07-17
SMP015436,2,16,Pass,None,2025-07-17
SMP015437,22,2,Fail,Formalin,2025-07-17
SMP015438,1,10,Pass,None,2025-07-17
SMP015439,19,15,Pass,None,2025-07-17
SMP015440,1,16,Pass,None,2025-07-17
SMP015441,23,14,Fail,Synthetic Color,2025-07-17
SMP015442,5,14,Pass,None,2025-07-17
SMP015443,15,11,Pass,None,2025-07-17
SMP015444,17,4,Fail,Detergent,2025-07-17
SMP015445,13,12,Fail,Detergent,2025-07-17
SMP015446,9,16,Pass,None,2025-07-17
SMP015447,13,8,Pass,None,2025-07-17
SMP015448,8,4,Pass,None,2025-07-17
SMP015449,12,9,Fail,Urea,2025-07-17
SMP015450,9,11,Fail,Synthetic Color,2025-07-17
SMP015451,16,4,Fail,Formalin,2025-07-17
SMP015452,6,12,Pass,None,2025-07-17
SMP015453,26,10,Pass,None,2025-07-18
SMP015454,14,10,Fail,Formalin,2025-07-18
SMP015455,5,5,Fail,Urea,2025-07-18
SMP015456,14,3,Pass,None,2025-07-18
SMP015457,23,10,Pass,None,2025-07-18
SMP015458,1,10,Pass,None,2025-07-18
SMP015459,19,5,Fail,Synthetic Color,2025-07-18
SMP015460,16,5,Pass,None,2025-07-18
SMP015461,5,5,Pass,None,2025-07-18
SMP015462,22,8,Pass,None,2025-07-18
SMP015463,9,16,Pass,None,2025-07-18
SMP015464,8,13,Fail,Starch,2025-07-18
SMP015465,23,14,Pass,None,2025-07-18
SMP015466,18,8,Pass,None,2025-07-18
SMP015467,24,9,Fail,Starch,2025-07-18
SMP015468,17,4,Fail,Synthetic Color,2025-07-18
SMP015469,21,12,Pass,None,2025-07-18
SMP015470,23,6,Fail,Formalin,2025-07-18
SMP015471,2,12,Pass,None,2025-07-18
SMP015472,21,6,Pass,None,2025-07-18
SMP015473,17,2,Pass,None,2025-07-18
SMP015474,2,3,Pass,None,2025-07-18
SMP015475,15,13,Fail,Chalk Powder,2025-07-18
SMP015476,3,4,Fail,Starch,2025-07-18
SMP015477,20,4,Pass,None,2025-07-18
SMP015478,16,15,Pass,None,2025-07-18
SMP015479,25,11,Fail,Chalk Powder,2025-07-18
SMP015480,5,2,Pass,None,2025-07-19
SMP015481,17,3,Pass,None,2025-07-19
SMP015482,6,4,Pass,None,2025-07-19
SMP015483,17,10,Pass,None,2025-07-19
SMP015484,19,12,Fail,Chalk Powder,2025-07-19
SMP015485,19,4,Pass,None,2025-07-19
SMP015486,22,15,Fail,Starch,2025-07-19
SMP015487,23,2,Pass,None,2025-07-19
SMP015488,2,4,Pass,None,2025-07-19
SMP015489,9,16,Pass,None,2025-07-19
SMP015490,19,2,Pass,None,2025-07-19
SMP015491,14,15,Pass,None,2025-07-19
SMP015492,5,12,Pass,None,2025-07-19
SMP015493,16,1,Pass,None,2025-07-19
SMP015494,11,8,Pass,None,2025-07-19
SMP015495,10,8,Pass,None,2025-07-19
SMP015496,22,15,Pass,None,2025-07-19
SMP015497,11,6,Fail,Formalin,2025-07-19
SMP015498,1,7,Pass,None,2025-07-19
SMP015499,2,2,Fail,Synthetic Color,2025-07-19
SMP015500,23,11,Pass,None,2025-07-19
SMP015501,25,4,Pass,None,2025-07-19
SMP015502,19,2,Pass,None,2025-07-19
SMP015503,9,16,Fail,Urea,2025-07-19
SMP015504,25,4,Pass,None,2025-07-19
SMP015505,18,2,Fail,Synthetic Color,2025-07-19
SMP015506,23,12,Pass,None,2025-07-19
SMP015507,21,14,Fail,Urea,2025-07-19
SMP015508,10,1,Pass,None,2025-07-20
SMP015509,14,2,Pass,None,2025-07-20
SMP015510,5,2,Pass,None,2025-07-20
SMP015511,8,1,Fail,Chalk Powder,2025-07-20
SMP015512,22,11,Fail,Chalk Powder,2025-07-20
SMP015513,24,10,Fail,Synthetic Color,2025-07-20
SMP015514,19,11,Pass,None,2025-07-20
SMP015515,13,8,Pass,None,2025-07-20
SMP015516,3,14,Fail,Starch,2025-07-20
SMP015517,2,9,Pass,None,2025-07-20
SMP015518,9,15,Pass,None,2025-07-20
SMP015519,13,8,Pass,None,2025-07-20
SMP015520,17,13,Pass,None,2025-07-20
SMP015521,1,6,Pass,None,2025-07-20
SMP015522,26,6,Fail,Chalk Powder,2025-07-20
SMP015523,9,14,Pass,None,2025-07-20
SMP015524,23,2,Pass,None,2025-07-20
SMP015525,16,9,Pass,None,2025-07-20
SMP015526,4,12,Pass,None,2025-07-20
SMP015527,22,12,Pass,None,2025-07-20
SMP015528,19,10,Pass,None,2025-07-20
SMP015529,15,7,Pass,None,2025-07-20
SMP015530,15,4,Pass,None,2025-07-20
SMP015531,3,15,Pass,None,2025-07-20
SMP015532,18,6,Fail,Detergent,2025-07-20
SMP015533,24,13,Pass,None,2025-07-20
SMP015534,3,1,Pass,None,2025-07-20
SMP015535,7,4,Fail,Detergent,2025-07-21
SMP015536,24,5,Pass,None,2025-07-21
SMP015537,8,11,Pass,None,2025-07-21
SMP015538,18,5,Fail,Formalin,2025-07-21
SMP015539,16,1,Fail,Synthetic Color,2025-07-21
SMP015540,17,3,Pass,None,2025-07-21
SMP015541,12,4,Fail,Synthetic Color,2025-07-21
SMP015542,8,3,Pass,None,2025-07-21
SMP015543,2,4,Pass,None,2025-07-21
SMP015544,21,13,Pass,None,2025-07-21
SMP015545,21,6,Pass,None,2025-07-21
SMP015546,19,6,Pass,None,2025-07-21
SMP015547,18,16,Pass,None,2025-07-21
SMP015548,7,7,Pass,None,2025-07-21
SMP015549,1,15,Pass,None,2025-07-21
SMP015550,22,5,Pass,None,2025-07-21
SMP015551,14,6,Pass,None,2025-07-21
SMP015552,8,6,Pass,None,2025-07-21
SMP015553,3,9,Pass,None,2025-07-21
SMP015554,2,10,Pass,None,2025-07-21
SMP015555,9,4,Fail,Formalin,2025-07-21
SMP015556,22,13,Fail,Formalin,2025-07-21
SMP015557,24,8,Fail,Urea,2025-07-21
SMP015558,24,1,Fail,Urea,2025-07-21
SMP015559,24,10,Fail,Detergent,2025-07-21
SMP015560,24,13,Fail,Starch,2025-07-21
SMP015561,15,4,Pass,None,2025-07-21
SMP015562,6,1,Fail,Synthetic Color,2025-07-22
SMP015563,22,13,Pass,None,2025-07-22
SMP015564,6,16,Pass,None,2025-07-22
SMP015565,7,2,Fail,Detergent,2025-07-22
SMP015566,6,16,Pass,None,2025-07-22
SMP015567,15,5,Fail,Detergent,2025-07-22
SMP015568,9,16,Fail,Starch,2025-07-22
SMP015569,5,11,Pass,None,2025-07-22
SMP015570,13,15,Pass,None,2025-07-22
SMP015571,23,13,Pass,None,2025-07-22
SMP015572,16,1,Pass,None,2025-07-22
SMP015573,23,1,Fail,Detergent,2025-07-22
SMP015574,5,8,Pass,None,2025-07-22
SMP015575,5,2,Pass,None,2025-07-22
SMP015576,17,7,Pass,None,2025-07-22
SMP015577,13,16,Fail,Detergent,2025-07-22
SMP015578,18,5,Pass,None,2025-07-22
SMP015579,22,8,Pass,None,2025-07-22
SMP015580,21,6,Fail,Starch,2025-07-22
SMP015581,25,11,Pass,None,2025-07-22
SMP015582,10,3,Fail,Detergent,2025-07-22
SMP015583,5,4,Pass,None,2025-07-22
SMP015584,16,14,Pass,None,2025-07-22
SMP015585,3,13,Fail,Synthetic Color,2025-07-22
SMP015586,8,13,Pass,None,2025-07-22
SMP015587,5,13,Pass,None,2025-07-22
SMP015588,10,7,Pass,None,2025-07-22
SMP015589,3,12,Pass,None,2025-07-22
SMP015590,1,6,Pass,None,2025-07-23
SMP015591,18,2,Fail,Formalin,2025-07-23
SMP015592,17,6,Fail,Starch,2025-07-23
SMP015593,19,3,Fail,Chalk Powder,2025-07-23
SMP015594,18,6,Pass,None,2025-07-23
SMP015595,4,5,Pass,None,2025-07-23
SMP015596,8,10,Fail,Formalin,2025-07-23
SMP015597,4,6,Fail,Synthetic Color,2025-07-23
SMP015598,23,12,Pass,None,2025-07-23
SMP015599,21,8,Pass,None,2025-07-23
SMP015600,5,15,Pass,None,2025-07-23
SMP015601,9,2,Fail,Chalk Powder,2025-07-23
SMP015602,25,11,Pass,None,2025-07-23
SMP015603,17,11,Pass,None,2025-07-23
SMP015604,22,16,Pass,None,2025-07-23
SMP015605,7,6,Fail,Detergent,2025-07-23
SMP015606,5,5,Fail,Detergent,2025-07-23
SMP015607,22,3,Fail,Chalk Powder,2025-07-23
SMP015608,19,4,Pass,None,2025-07-23
SMP015609,19,8,Pass,None,2025-07-23
SMP015610,16,14,Pass,None,2025-07-23
SMP015611,16,5,Fail,Chalk Powder,2025-07-23
SMP015612,20,3,Pass,None,2025-07-23
SMP015613,7,4,Fail,Detergent,2025-07-23
SMP015614,9,2,Pass,None,2025-07-23
SMP015615,23,15,Pass,None,2025-07-23
SMP015616,8,15,Pass,None,2025-07-23
SMP015617,16,5,Pass,None,2025-07-24
SMP015618,19,4,Fail,Formalin,2025-07-24
SMP015619,26,15,Pass,None,2025-07-24
SMP015620,12,1,Fail,Chalk Powder,2025-07-24
SMP015621,12,10,Pass,None,2025-07-24
SMP015622,23,15,Pass,None,2025-07-24
SMP015623,22,8,Pass,None,2025-07-24
SMP015624,20,1,Pass,None,2025-07-24
SMP015625,13,4,Fail,Urea,2025-07-24
SMP015626,9,15,Pass,None,2025-07-24
SMP015627,17,1,Pass,None,2025-07-24
SMP015628,23,6,Pass,None,2025-07-24
SMP015629,23,13,Pass,None,2025-07-24
SMP015630,3,14,Pass,None,2025-07-24
SMP015631,12,7,Pass,None,2025-07-24
SMP015632,13,4,Pass,None,2025-07-24
SMP015633,25,10,Fail,Formalin,2025-07-24
SMP015634,19,4,Pass,None,2025-07-24
SMP015635,11,4,Pass,None,2025-07-24
SMP015636,1,13,Pass,None,2025-07-24
SMP015637,16,3,Fail,Urea,2025-07-24
SMP015638,3,1,Fail,Formalin,2025-07-24
SMP015639,23,5,Pass,None,2025-07-24
SMP015640,21,8,Pass,None,2025-07-24
SMP015641,13,12,Pass,None,2025-07-24
SMP015642,12,13,Pass,None,2025-07-24
SMP015643,24,11,Pass,None,2025-07-24
SMP015644,8,10,Pass,None,2025-07-24
SMP015645,7,11,Fail,Synthetic Color,2025-07-25
SMP015646,25,4,Fail,Formalin,2025-07-25
SMP015647,22,6,Fail,Formalin,2025-07-25
SMP015648,22,10,Pass,None,2025-07-25
SMP015649,5,1,Pass,None,2025-07-25
SMP015650,5,5,Fail,Starch,2025-07-25
SMP015651,1,6,Fail,Chalk Powder,2025-07-25
SMP015652,6,9,Pass,None,2025-07-25
SMP015653,21,8,Fail,Detergent,2025-07-25
SMP015654,7,12,Pass,None,2025-07-25
SMP015655,20,7,Pass,None,2025-07-25
SMP015656,7,15,Fail,Detergent,2025-07-25
SMP015657,10,6,Pass,None,2025-07-25
SMP015658,26,8,Pass,None,2025-07-25
SMP015659,7,1,Fail,Chalk Powder,2025-07-25
SMP015660,9,5,Pass,None,2025-07-25
SMP015661,8,15,Pass,None,2025-07-25
SMP015662,3,5,Pass,None,2025-07-25
SMP015663,14,4,Pass,None,2025-07-25
SMP015664,10,9,Fail,Detergent,2025-07-25
SMP015665,19,2,Fail,Urea,2025-07-25
SMP015666,22,9,Fail,Synthetic Color,2025-07-25
SMP015667,16,5,Fail,Urea,2025-07-25
SMP015668,1,6,Fail,Starch,2025-07-25
SMP015669,17,13,Fail,Starch,2025-07-25
SMP015670,2,11,Fail,Chalk Powder,2025-07-25
SMP015671,17,7,Pass,None,2025-07-25
SMP015672,19,9,Pass,None,2025-07-26
SMP015673,5,13,Fail,Formalin,2025-07-26
SMP015674,22,12,Pass,None,2025-07-26
SMP015675,24,3,Pass,None,2025-07-26
SMP015676,22,5,Pass,None,2025-07-26
SMP015677,8,5,Pass,None,2025-07-26
SMP015678,17,3,Pass,None,2025-07-26
SMP015679,24,1,Pass,None,2025-07-26
SMP015680,9,3,Fail,Starch,2025-07-26
SMP015681,22,13,Pass,None,2025-07-26
SMP015682,1,9,Pass,None,2025-07-26
SMP015683,1,5,Pass,None,2025-07-26
SMP015684,21,10,Pass,None,2025-07-26
SMP015685,21,12,Pass,None,2025-07-26
SMP015686,22,5,Fail,Starch,2025-07-26
SMP015687,24,7,Pass,None,2025-07-26
SMP015688,4,1,Pass,None,2025-07-26
SMP015689,6,10,Pass,None,2025-07-26
SMP015690,24,5,Pass,None,2025-07-26
SMP015691,5,6,Pass,None,2025-07-26
SMP015692,19,6,Pass,None,2025-07-26
SMP015693,16,11,Pass,None,2025-07-26
SMP015694,3,9,Pass,None,2025-07-26
SMP015695,8,6,Pass,None,2025-07-26
SMP015696,15,1,Pass,None,2025-07-26
SMP015697,23,10,Fail,Synthetic Color,2025-07-26
SMP015698,19,15,Pass,None,2025-07-26
SMP015699,17,13,Pass,None,2025-07-27
SMP015700,14,16,Pass,None,2025-07-27
SMP015701,8,2,Fail,Starch,2025-07-27
SMP015702,4,4,Pass,None,2025-07-27
SMP015703,11,9,Pass,None,2025-07-27
SMP015704,1,4,Fail,Formalin,2025-07-27
SMP015705,6,1,Pass,None,2025-07-27
SMP015706,12,6,Fail,Detergent,2025-07-27
SMP015707,12,5,Fail,Urea,2025-07-27
SMP015708,2,4,Fail,Urea,2025-07-27
SMP015709,17,16,Pass,None,2025-07-27
SMP015710,16,4,Pass,None,2025-07-27
SMP015711,2,2,Pass,None,2025-07-27
SMP015712,25,2,Fail,Urea,2025-07-27
SMP015713,3,13,Pass,None,2025-07-27
SMP015714,23,12,Pass,None,2025-07-27
SMP015715,1,2,Pass,None,2025-07-27
